FilePath,Classe
Spettrogrammi/Non-Target/Odontocete/SanctSound_PM01_01_dolphin_202005117T003927Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_16.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB02_03_odontocetewhistles_20191216T140203Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_20.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB02_03_odontocetewhistles_20191216T140203Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_17.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_CI02_05_odontoceteclicksandwhistle_20200707T123454Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_15.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_2.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_3.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_14.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_CI02_05_odontoceteclicksandwhistle_20200707T123454Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_GR01_01_dolphins_20181224T003744Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_19.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_SB03_09_dolphins_20200426T030912Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_3.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_13.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_12.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_2.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_SB03_09_dolphins_20200426T030912Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_18.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_GR01_01_dolphins_20181224T003744Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_10.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z_resampled_2.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z_resampled_3.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_11.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_8.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_15.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_PM05_01_dolphin_20200519T160612Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_5.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_4.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z_resampled_6.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_PM05_01_dolphin_20200519T160612Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_14.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_9.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_6.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_16.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z_resampled_4.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_OC02_01_dolphin_20190322T074217Z_resampled_5.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI04_01_dolphins_20181207T035759Z_resampled_17.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_MB01_02_odontocetes_20190813T130328Z_resampled_7.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_CI04_05_odontoceteclicks_20200813T052604Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_CI04_05_odontoceteclicks_20200813T052604Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI03_02_dolphin_20191223T175613Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_CI01_03_dolphins_20190904T064203Z_resampled_1.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_CI01_03_dolphins_20190904T064203Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI03_02_dolphin_20191223T175613Z_resampled_0.png,Odontocete
Spettrogrammi/Non-Target/Odontocete/SanctSound_HI03_02_dolphin_20191223T175613Z_resampled_2.png,Odontocete
"Spettrogrammi/Non-Target/Beluga, White Whale/65033002_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503000G_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026001_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202600C_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015002_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200Z_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62022014_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503000H_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015002_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026009_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62018001_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026009_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503300H_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62022013_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015005_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202600D_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026006_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026009_resampled_2.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200G_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200G_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026006_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015004_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/BelugasHunting_resampled_3.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/BelugasHunting_resampled_2.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015004_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62022012_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_9.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/65033004_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026007_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_10.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/BelugasHunting_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/BelugasHunting_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_8.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200F_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200T_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503000F_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202600B_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/65033003_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200T_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503000I_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015003_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503300K_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_3.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015006_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62018002_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015006_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_2.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200Q_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62019007_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62019007_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200Q_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503300D_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/65030001_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_5.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026002_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503300C_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62022018_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026002_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_4.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_6.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015001_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/65030009_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/65030009_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62022017_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/63015001_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/Dele-multisound-NOAA-Castellote-01-beluga-clip_resampled_7.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62019001_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200W_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026003_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202600A_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62026003_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62019001_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/62022016_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503300J_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503300E_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200E_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200P_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6202200E_resampled_1.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/65033007_resampled_0.png","Beluga, White Whale"
"Spettrogrammi/Non-Target/Beluga, White Whale/6503300E_resampled_0.png","Beluga, White Whale"
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500H_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_3.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/Stfr-Multisound-NOAA-PAGroup-01-atlantic-spotted-dolphin-clip_resampled_1.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/Stfr-Multisound-NOAA-PAGroup-01-atlantic-spotted-dolphin-clip_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603W_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102602K_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_2.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603X_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500G_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_1.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61026002_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102600G_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102602V_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_19.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_5.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025002_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025002_resampled_1.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_4.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_18.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61026021_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_6.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603E_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_7.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500O_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500A_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025003_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102600F_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61026004_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102601Z_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102602W_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61026020_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025003_resampled_1.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500A_resampled_1.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500N_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61026036_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61026031_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603C_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500I_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102602J_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603V_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603L_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025004_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500F_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025001_resampled_1.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500C_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025001_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603I_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102602U_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102604L_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603F_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603S_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603A_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025009_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500K_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102604K_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61026001_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025006_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500D_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500Q_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102602I_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_16.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025008_resampled_1.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500J_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025008_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102604J_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_17.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500E_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_15.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/61025007_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_9.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603O_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102603Z_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_8.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_14.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500P_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_10.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102602T_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102601Y_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500B_resampled_0.png,Atlantic Spotted Dolphin
Spettrogrammi/Non-Target/Atlantic Spotted Dolphin/6102500R_resampled_11.png,Atlantic Spotted Dolphin
