FilePath,Classe,File,Set
Spettrogrammi/Non-Target/Long-Finned Pilot Whale/7703400U_resampled_5.png,Long-Finned Pilot Whale,Spettrogrammi/Non-Target/Long-Finned Pilot Whale/7703400U,train
Spettrogrammi/Non-Target/Long-Finned Pilot Whale/5402400B_resampled_10.png,Long-Finned Pilot Whale,Spettrogrammi/Non-Target/Long-Finned Pilot Whale/5402400B,train
Spettrogrammi/Non-Target/Long-Finned Pilot Whale/54024008_resampled_7.png,Long-Finned Pilot Whale,Spettrogrammi/Non-Target/Long-Finned Pilot Whale/54024008,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000H_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000H,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_6.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_up-sweeps_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_up-sweeps,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_12.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025_resampled_10.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301F_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301F,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_13.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001T_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001T,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_up-sweeps_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_up-sweeps,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_7.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_5.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000H_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000H,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91013002_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91013002,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_7.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_5.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_11.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002A_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002A,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026_resampled_5.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301K_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301K,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301K_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301K,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010021_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010021,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002A_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002A,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_10.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301I_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301I,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_6.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M_resampled_10.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_14.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_up-sweeps_resampled_10.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_up-sweeps,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301L_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301L,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301L_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301L,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_15.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91013005_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91013005,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000Z_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000Z,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001S_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001S,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_17.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300H_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300H,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle_resampled_10.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010026,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301A_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301A,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300H_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300H,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_16.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010029,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000Z_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000Z,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010014_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010014,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91013004_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91013004,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_5.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300I_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300I,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301L_resampled_10.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301L,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_7.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91008005_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91008005,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_6.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300I_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300I,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300N_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_6.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301G_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301G,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_6.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010028,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_7.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001U_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001U,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_7.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300N_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300N,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000F_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000F,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_5.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001Z_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001Z,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010004_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010004,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300A_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300A,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91013003_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91013003,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_5.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010020_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010020,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101002B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000S_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101000S,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001O_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101001O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle_resampled_7.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_9.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91008008_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91008008,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300D_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300D,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9100800E_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9100800E,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301O,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300D_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300D,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles_resampled_8.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_whistles,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle_resampled_6.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle_resampled_4.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/Lagenodelphis_hosei_FR_clicks-and-wolf-whistle,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301M,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9100800E_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9100800E,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300K_resampled_1.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300K,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301B_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101301B,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025_resampled_2.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025_resampled_3.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/91010025,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300K_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9101300K,train
Spettrogrammi/Non-Target/Fraser_s Dolphin/9100800E_resampled_0.png,Fraser_s Dolphin,Spettrogrammi/Non-Target/Fraser_s Dolphin/9100800E,train
